0,-3.05178e-005,0,-90,-0.000666667,1000,1.0,410.0
0,-3.05178e-005,0,-90,0.001,1000,1.0,411.0
-3.05178e-005,-3.05178e-005,0,180,0.00233333,1000,1.0,412.0
-3.05178e-005,0,0,135,0.00233333,1000,1.0,413.0
0,-3.05178e-005,0,-90,-0.001,1000,1.0,414.0
0,0,0,135,0.001,1000,1.0,415.0
-3.05178e-005,0,0,135,0.002,1000,1.0,416.0
0,0,0,0,0.000333333,1000,1.0,417.0
0,-3.05178e-005,0,-90,-0.001,1000,1.0,418.0
-3.05178e-005,0,0,90,-0.000666667,1000,1.0,419.0
-3.05178e-005,-3.05178e-005,0,-90,0.000333333,1000,1.0,420.0
0,0,0,45,0.000333333,1000,1.0,421.0
0,-3.05178e-005,0,-90,0.001,1000,1.0,422.0
0,0,0,90,0.001,1000,1.0,423.0
0,0,0,-90,-0.001,1000,1.0,424.0
-3.05178e-005,-3.05178e-005,0,180,0.00233333,1000,1.0,425.0
0,-3.05178e-005,0,-90,0.002,1000,1.0,426.0
0,-3.05178e-005,0,-45,-0.00233333,1000,1.0,427.0
0,0,0,0,0.00366667,1000,1.0,428.0
-3.05178e-005,0,0,180,0.00533333,1000,1.0,429.0
0,0,0,0,0.001,1000,1.0,430.0
0,-3.05178e-005,0,-45,-0.001,1000,0.5,410.0
0,0,0,0,-0.000666667,1000,0.5,410.1
0,-3.05178e-005,0,-45,0.001,1000,0.5,410.20000000000005
0,-3.05178e-005,0,-90,-0.001,1000,0.5,410.30000000000007
0,0,0,-45,-0.001,1000,0.5,410.4000000000001
0,0,0,0,-0.000666667,1000,0.5,410.5000000000001
-3.05178e-005,0,0,180,-0.000666667,1000,0.5,410.60000000000014
0,0,0,0,-0.00266667,1000,0.5,410.70000000000016
0,0,0,-45,-0.000666667,1000,0.5,410.8000000000002
-3.05178e-005,0,0,90,-0.000666667,1000,0.5,410.9000000000002
0,-3.05178e-005,0,0,-0.000666667,1000,0.5,411.0000000000002
0,-3.05178e-005,0,0,-0.001,1000,0.5,411.10000000000025
-3.05178e-005,0,0,90,0.001,1000,0.5,411.2000000000003
0,0,0,0,0.002,1000,0.5,411.3000000000003
0,0,0,90,-0.00233333,1000,0.5,411.4000000000003
-3.05178e-005,0,0,180,-0.001,1000,0.5,411.50000000000034
-3.05178e-005,0,0,180,-0.00233333,1000,0.5,411.60000000000036
-3.05178e-005,0,0,135,0.00366667,1000,0.5,411.7000000000004
0,0,0,45,-0.000666667,1000,0.5,411.8000000000004
-3.05178e-005,0,0,180,0.00233333,1000,0.5,411.90000000000043
-3.05178e-005,0,0,135,0.002,1000,0.5,412.00000000000045
