0,-3.05178e-005,0,-90,-0.000666667,1000,0.5,410.0
0,0,0,45,0.001,1000,0.5,410.5
-3.05178e-005,0,0,180,0.00233333,1000,0.5,411.0
-3.05178e-005,-3.05178e-005,0,-135,0.001,1000,0.5,411.5
-3.05178e-005,-3.05178e-005,0,180,0.00366667,1000,0.5,412.0
-3.05178e-005,0,0,135,0.002,1000,0.5,412.5
-3.05178e-005,0,0,180,0.00366667,1000,0.5,413.0
0,-3.05178e-005,0,-90,-0.001,1000,0.5,413.5
-3.05178e-005,-3.05178e-005,0,-135,0.000333333,1000,0.5,414.0
0,0,0,0,0.002,1000,0.5,414.5
0,0,0,135,0.000333333,1000,0.5,415.0
0,-3.05178e-005,0,-90,0.002,1000,0.5,415.5
0,0,0,0,-0.001,1000,0.5,416.0
-3.05178e-005,0,0,-135,0.001,1000,0.5,416.5
0,-3.05178e-005,0,-90,-0.000666667,1000,0.5,417.0
0,-3.05178e-005,0,0,-0.000666667,1000,0.5,417.5
0,-3.05178e-005,0,-135,0.000333333,1000,0.5,418.0
0,0,0,0,-0.00266667,1000,0.5,418.5
0,0,0,45,0.00233333,1000,0.5,419.0
0,0,0,90,0.001,1000,0.5,419.5
0,0,0,45,-0.00266667,1000,0.5,420.0
